S.No.,Package Name,Need Upgrade (Y/N/Revisit/Remove),Upgrade to version (Version/Revisit/NA),"Priority (P0, P1, P3)",Evaluator,"Status (Not Started, Ongoing, PR Raised, PR in Review, Done-Upgrade, Done-FixBuild, Done-OtherChanges, NA-Uptodate)",Obsoleted and Frozen PR Link,Start Date,End Date,Last activity date,3.0-dev Daily Build status   (Y/N),Build status date,Version in 2.0,Version in 3.0,Latest Version  (Fedora Sources),Fedora Sources Link,Latest Upstream Version,Upstream Sources Link,Remark / Plan for the package,PR Link
020,docbook5-style-xsl,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-09 0:00:00,2024-10-09 0:00:00,2024-10-09 0:00:00,"Y
",2024-10-06 0:00:00,1.79.2,1.79.2,1.79.2,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2518640

https://kojipkgs.fedoraproject.org//packages/docbook5-style-xsl/1.79.2/21.fc41/src/docbook5-style-xsl-1.79.2-21.fc41.src.rpm
",1.79.2,"github Source:

https://github.com/docbook/xslt10-stylesheets/

https://github.com/docbook/xslt10-stylesheets/releases/download/release%2F1.79.2/docbook-xsl-1.79.2.tar.bz2
",No Upgrade is required.,
021,hyphen,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-15 0:00:00,2024-10-15 0:00:00,2024-10-15 0:00:00,"Y
",2024-10-15 0:00:00,2.8.8,2.8.8,2.8.8,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495107

https://kojipkgs.fedoraproject.org//packages/hyphen/2.8.8/25.fc41/src/hyphen-2.8.8-25.fc41.src.rpm
",2.8.8,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen/hyphen_2.8.8.orig.tar.gz

",No Upgrade is required.,
022,hyphen-as,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-15 0:00:00,2024-10-15 0:00:00,2024-10-15 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495087

https://kojipkgs.fedoraproject.org//packages/hyphen-as/0.7.0/26.fc41/src/hyphen-as-0.7.0-26.fc41.src.rpm
",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-as

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-as/hyphen-as_0.7.0.orig.tar.bz2
",No Upgrade is required.,
023,hyphen-bg,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-15 0:00:00,2024-10-15 0:00:00,2024-10-15 0:00:00,"Y
",2024-10-15 0:00:00,4.3,4.3,4.3,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495096

https://kojipkgs.fedoraproject.org//packages/hyphen-bg/4.3/247.fc41/src/hyphen-bg-4.3-247.fc41.src.rpm
",4.3,"github Source:

https://github.com/gooselinux/hyphen-bg

http://downloads.sourceforge.net/bgoffice/OOo-hyph-bg-4.3.zip",No Upgrade is required.,
024,hyphen-bn,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-15 0:00:00,2024-10-15 0:00:00,2024-10-15 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495110

https://kojipkgs.fedoraproject.org//packages/hyphen-bn/0.7.0/26.fc41/src/hyphen-bn-0.7.0-26.fc41.src.rpm
",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-bn/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-bn/hyphen-bn_0.7.0.orig.tar.gz
",No Upgrade is required.,
025,hyphen-ca,Y,1.5,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/10875/,2024-10-28 0:00:00,2024-10-29 0:00:00,2024-10-29 0:00:00,"Y
",2024-10-15 0:00:00,0.9.3,0.9.3,1.5,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495092

https://kojipkgs.fedoraproject.org//packages/hyphen-ca/1.5/4.fc41/src/hyphen-ca-1.5-4.fc41.src.rpm
",1.5,"github Source:

https://github.com/jaumeortola/hyphen-ca

https://github.com/jaumeortola/hyphen-ca/archive/refs/tags/v1.5.tar.gz",,
026,hyphen-da,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20070903,0.20070903,0.20070903,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495104

https://kojipkgs.fedoraproject.org//packages/hyphen-da/0.20070903/32.fc41/src/hyphen-da-0.20070903-32.fc41.src.rpm",---,"github Source:

https://github.com/gooselinux/hyphen-da/

https://github.com/gooselinux/hyphen-da/archive/refs/heads/master.zip",No Upgrade is required.,
027,hyphen-de,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20060120,0.20060120,0.20060120,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495118

https://kojipkgs.fedoraproject.org//packages/hyphen-de/0.20060120/34.fc41/src/hyphen-de-0.20060120-34.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-de/

https://github.com/gooselinux/hyphen-de/archive/refs/heads/master.zip",No Upgrade is required.,
028,hyphen-el,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20051018,0.20051018,0.20051018,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495112

https://kojipkgs.fedoraproject.org//packages/hyphen-el/0.20051018/32.fc41/src/hyphen-el-0.20051018-32.fc41.src.rpm",---,"github Source:

https://github.com/gooselinux/hyphen-el

https://github.com/gooselinux/hyphen-el/archive/refs/heads/master.zip",No Upgrade is required.,
029,hyphen-es,Y,2.8,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/10900,2024-10-30 0:00:00,2024-10-31 0:00:00,2024-10-31 0:00:00,"Y
",2024-10-15 0:00:00,2.3,2.3,2.3,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495101

https://kojipkgs.fedoraproject.org//packages/hyphen-es/2.3/18.fc41/src/hyphen-es-2.3-18.fc41.src.rpm
",2.8,"github Source:

https://github.com/sbosio/rla-es/

https://github.com/sbosio/rla-es/releases/download/v2.8/es.oxt

https://github.com/sbosio/rla-es/archive/refs/tags/v2.8.tar.gz",,
030,hyphen-fa,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20130404,0.20130404,0.20130404,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495123

https://kojipkgs.fedoraproject.org//packages/hyphen-fa/0.20130404/24.fc41/src/hyphen-fa-0.20130404-24.fc41.src.rpm",---,"URL:

https://in.mirrors.cicku.me/ctan/language/hyphenation/

https://in.mirrors.cicku.me/ctan/language/hyphenation/fahyph.zip",No Upgrade is required.,
031,hyphen-fo,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-22 0:00:00,2024-10-22 0:00:00,2024-10-22 0:00:00,"Y
",2024-10-15 0:00:00,0.20040420,0.20040420,0.20040420,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495115

https://kojipkgs.fedoraproject.org//packages/hyphen-fo/0.20040420/28.fc41/src/hyphen-fo-0.20040420-28.fc41.src.rpm",0.20040420,"URL:

http://fo.speling.org/

http://fo.speling.org/filer/hyph_fo_FO-20040420a.zip
",No Upgrade is required.,
032,hyphen-fr,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,3.0,3.0,3.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495094

https://kojipkgs.fedoraproject.org//packages/hyphen-fr/3.0/17.fc41/src/hyphen-fr-3.0-17.fc41.src.rpm
",3.0,"URL:

https://topspahotel.com/fr/dicollecte/

http://www.dicollecte.org/download/fr/hyph-fr-v3.0.zip
",No Upgrade is required.,
033,hyphen-ga,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20040220,0.20040220,"	0.20040220","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495095

https://kojipkgs.fedoraproject.org//packages/hyphen-ga/0.20040220/31.fc41/src/hyphen-ga-0.20040220-31.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-ga

https://github.com/gooselinux/hyphen-ga/archive/refs/heads/master.zip",No Upgrade is required.,
034,hyphen-gl,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.99,0.99,"	0.99","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495114

https://kojipkgs.fedoraproject.org//packages/hyphen-gl/0.99/31.fc41/src/hyphen-gl-0.99-31.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-gl

https://github.com/gooselinux/hyphen-gl/archive/refs/heads/master.zip",No Upgrade is required.,
035,hyphen-grc,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-22 0:00:00,2024-10-22 0:00:00,2024-10-22 0:00:00,"Y
",2024-10-15 0:00:00,0.20110913,0.20110913,"	0.20110913","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495129

https://kojipkgs.fedoraproject.org//packages/hyphen-grc/0.20110913/28.fc41/src/hyphen-grc-0.20110913-28.fc41.src.rpm
","	0.20110913","URL:

http://tug.org/tex-hyphen

http://tug.org/svn/texhyphen/trunk/hyph-utf8/tex/generic/hyph-utf8/patterns/tex/hyph-grc.tex

https://downloads.sourceforge.net/project/aoo-extensions/2313/1/grc.oxt",No Upgrade is required.,
036,hyphen-gu,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-15 0:00:00,2024-10-15 0:00:00,2024-10-15 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495084

https://kojipkgs.fedoraproject.org//packages/hyphen-gu/0.7.0/26.fc41/src/hyphen-gu-0.7.0-26.fc41.src.rpm",0.7.0,"URL:

http://download.savannah.gnu.org/releases/smc/hyphenation/patterns/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-gu/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-gu/hyphen-gu_0.7.0.orig.tar.gz
",No Upgrade is required.,
037,hyphen-hi,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-15 0:00:00,2024-10-15 0:00:00,2024-10-15 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495113

https://kojipkgs.fedoraproject.org//packages/hyphen-hi/0.7.0/26.fc41/src/hyphen-hi-0.7.0-26.fc41.src.rpm",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-hi/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-hi/hyphen-hi_0.7.0.orig.tar.gz
",No Upgrade is required.,
038,hyphen-hsb,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20110620,0.20110620,0.2011062,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495097

https://kojipkgs.fedoraproject.org//packages/hyphen-hsb/0.20110620/27.fc41/src/hyphen-hsb-0.20110620-27.fc41.src.rpm
",---,"URL:

https://github.com/gooselinux/hyphen-hsb

https://github.com/gooselinux/hyphen-hsb/archive/refs/heads/master.zip
",No Upgrade is required.,
039,hyphen-hu,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20090612,0.20090612,0.20090612,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495099

https://kojipkgs.fedoraproject.org//packages/hyphen-hu/0.20090612/34.fc41/src/hyphen-hu-0.20090612-34.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-hu

https://github.com/gooselinux/hyphen-hu/archive/refs/heads/master.zip",No Upgrade is required.,
040,hyphen-ia,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20050628,0.20050628,0.20050628,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495098

https://kojipkgs.fedoraproject.org//packages/hyphen-ia/0.20050628/29.fc41/src/hyphen-ia-0.20050628-29.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-ia

https://github.com/gooselinux/hyphen-ia/archive/refs/heads/master.zip
",No Upgrade is required.,
041,hyphen-id,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20040812,0.20040812,0.20040812,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495116

https://kojipkgs.fedoraproject.org//packages/hyphen-id/0.20040812/31.fc41/src/hyphen-id-0.20040812-31.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-id

https://github.com/gooselinux/hyphen-id/archive/refs/heads/master.zip",No Upgrade is required.,
042,hyphen-is,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20030920,0.20030920,0.20030920,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495238

https://kojipkgs.fedoraproject.org//packages/hyphen-is/0.20030920/34.fc41/src/hyphen-is-0.20030920-34.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-is

https://github.com/gooselinux/hyphen-is/archive/refs/heads/master.zip",No Upgrade is required.,
043,hyphen-it,Y,5.1.1,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/10957,2024-11-05 0:00:00,2024-11-06 0:00:00,2024-11-06 0:00:00,"Y
",2024-10-15 0:00:00,0.20071127,0.20071127,"	5.1.1","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495131

https://kojipkgs.fedoraproject.org//packages/hyphen-it/5.1.1/6.fc41/src/hyphen-it-5.1.1-6.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-it

https://github.com/gooselinux/hyphen-it/archive/refs/heads/master.zip
",No Upgrade is required.,
044,hyphen-kn,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495106

https://kojipkgs.fedoraproject.org//packages/hyphen-kn/0.7.0/26.fc41/src/hyphen-kn-0.7.0-26.fc41.src.rpm",0.7,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-kn/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-kn/hyphen-kn_0.7.0.orig.tar.gz
",No Upgrade is required.,
045,hyphen-ku,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-22 0:00:00,2024-10-22 0:00:00,2024-10-22 0:00:00,"Y
",2024-10-15 0:00:00,1.71.2,1.71.2,1.71.2,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495133

https://kojipkgs.fedoraproject.org//packages/hyphen-ku/1.71.2/30.fc41/src/hyphen-ku-1.71.2-30.fc41.src.rpm
",1.71.2,"URL:

http://extensions.services.openoffice.org/project/kitandin

https://downloads.sourceforge.net/project/aoo-extensions/2445/12/kitandin.oxt",No Upgrade is required.,
046,hyphen-lt,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20100531,0.20100531,0.20100531,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495210

https://kojipkgs.fedoraproject.org//packages/hyphen-lt/0.20100531/28.fc41/src/hyphen-lt-0.20100531-28.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-lt

https://github.com/gooselinux/hyphen-lt/archive/refs/heads/master.zip",No Upgrade is required.,
047,hyphen-mi,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20080630,0.20080630,0.20080630,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495223

https://kojipkgs.fedoraproject.org//packages/hyphen-mi/0.20080630/31.fc41/src/hyphen-mi-0.20080630-31.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-mi

https://github.com/gooselinux/hyphen-mi/archive/refs/heads/master.zip",No Upgrade is required.,
048,hyphen-ml,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495081

https://kojipkgs.fedoraproject.org//packages/hyphen-ml/0.7.0/26.fc41/src/hyphen-ml-0.7.0-26.fc41.src.rpm
",0.7.0,"URL:

http://download.savannah.gnu.org/releases/smc/hyphenation/patterns/

http://download.savannah.gnu.org/releases/smc/hyphenation/patterns/hyphen-ml-0.7.0.tar.bz2
",No Upgrade is required.,
049,hyphen-mn,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20100531,0.20100531,0.20100531,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495083

https://kojipkgs.fedoraproject.org//packages/hyphen-mn/0.20100531/28.fc41/src/hyphen-mn-0.20100531-28.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-mn

https://github.com/gooselinux/hyphen-mn/archive/refs/heads/master.zip",No Upgrade is required.,
050,hyphen-mr,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495093

https://kojipkgs.fedoraproject.org//packages/hyphen-mr/0.7.0/26.fc41/src/hyphen-mr-0.7.0-26.fc41.src.rpm
",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-mr/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-mr/hyphen-mr_0.7.0.orig.tar.bz2
",No Upgrade is required.,
051,hyphen-nl,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20050617,0.20050617,0.20050617,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495109

https://kojipkgs.fedoraproject.org//packages/hyphen-nl/0.20050617/33.fc41/src/hyphen-nl-0.20050617-33.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-nl

https://github.com/gooselinux/hyphen-nl/archive/refs/heads/master.zip
",No Upgrade is required.,
052,hyphen-or,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495205

https://kojipkgs.fedoraproject.org//packages/hyphen-or/0.7.0/27.fc41/src/hyphen-or-0.7.0-27.fc41.src.rpm",0.7.0,"URL:

http://download.savannah.gnu.org/releases/smc/hyphenation/patterns/

http://download.savannah.gnu.org/releases/smc/hyphenation/patterns/hyphen-or-0.7.0.tar.bz2
",No Upgrade is required.,
053,hyphen-pa,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495208

https://kojipkgs.fedoraproject.org//packages/hyphen-pa/0.7.0/26.fc41/src/hyphen-pa-0.7.0-26.fc41.src.rpm",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-pa/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-pa/hyphen-pa_0.7.0.orig.tar.gz
",No Upgrade is required.,
054,hyphen-pl,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20060726,0.20060726,"	0.20060726","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495127

https://kojipkgs.fedoraproject.org//packages/hyphen-pl/0.20060726/32.fc41/src/hyphen-pl-0.20060726-32.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-pl

https://github.com/gooselinux/hyphen-pl/archive/refs/heads/master.zip
",No Upgrade is required.,
055,hyphen-pt,Y,0.20140727,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/10907,2024-10-31 0:00:00,2024-11-01 0:00:00,2024-11-01 0:00:00,"Y
",2024-10-15 0:00:00,0.20021021,0.20021021,"	0.20140727","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2515963

https://kojipkgs.fedoraproject.org//packages/hyphen-pt/0.20140727/10.fc41/src/hyphen-pt-0.20140727-10.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-pt

https://github.com/gooselinux/hyphen-pt/archive/refs/heads/master.zip",,
056,hyphen-ro,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,3.3.6,3.3.6,3.3.6,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495086

https://kojipkgs.fedoraproject.org//packages/hyphen-ro/3.3.6/28.fc41/src/hyphen-ro-3.3.6-28.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-ro

https://github.com/gooselinux/hyphen-ro/archive/refs/heads/master.zip",No Upgrade is required.,
057,hyphen-ru,Y,0.20200325,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11219,2024-11-22 0:00:00,2024-11-25 0:00:00,2024-11-25 0:00:00,"Y
",2024-10-15 0:00:00,0.20020727,0.20020727,0.20200325,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495126

https://kojipkgs.fedoraproject.org//packages/hyphen-ru/0.20200325/12.fc41/src/hyphen-ru-0.20200325-12.fc41.src.rpm
",0.20030310,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-ru/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-ru/hyphen-ru_20030310.orig.tar.gz

https://github.com/gooselinux/hyphen-ru/archive/refs/heads/master.zip
",,
058,hyphen-sa,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20110915,0.20110915,0.20110915,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495125

https://kojipkgs.fedoraproject.org//packages/hyphen-sa/0.20110915/28.fc41/src/hyphen-sa-0.20110915-28.fc41.src.rpm",---,"github Source:
https://github.com/gooselinux/hyphen-sa

https://github.com/hyphenation/tex-hyphen/

https://github.com/gooselinux/hyphen-sa/archive/refs/heads/master.zip

https://github.com/hyphenation/tex-hyphen/blob/cec10c6cad4804d391df31d0be8e429e2231feb5/hyph-utf8/tex/generic/hyph-utf8/patterns/tex/hyph-sa.tex
",No Upgrade is required.,
059,hyphen-sk,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20031227,0.20031227,"	0.20031227","Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495224

https://kojipkgs.fedoraproject.org//packages/hyphen-sk/0.20031227/33.fc41/src/hyphen-sk-0.20031227-33.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-sk

https://github.com/gooselinux/hyphen-sk/archive/refs/heads/master.zip
",No Upgrade is required.,
060,hyphen-sl,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20070127,0.20070127,0.20070127,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495103

https://kojipkgs.fedoraproject.org//packages/hyphen-sl/0.20070127/31.fc41/src/hyphen-sl-0.20070127-31.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-sl

https://github.com/gooselinux/hyphen-sl/archive/refs/heads/master.zip
",No Upgrade is required.,
061,hyphen-sv,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-24 0:00:00,1.00.1,1.00.1,1.00.1,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495124

https://kojipkgs.fedoraproject.org//packages/hyphen-sv/1.00.1/35.fc41/src/hyphen-sv-1.00.1-35.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-sv

https://github.com/gooselinux/hyphen-sv/archive/refs/heads/master.zip
",No Upgrade is required.,
