Package,State,Blocker,IsTest
gupnp-dlna-0.12.0-4.azl3.src.rpm,Failed,gupnp-1.6.7-1.azl3.src.rpm-FAIL gupnp-dlna-0.12.0-4.azl3.src.rpm-UNBUILT ,1
apache-commons-dbcp-2.1.1-8.azl3.src.rpm,Failed,apache-commons-pool2-2.4.2-7.azl3.src.rpm-UNBUILT apache-commons-dbcp-2.1.1-8.azl3.src.rpm-UNBUILT ,1
imaptest-20210705-8.azl3.src.rpm,Failed,dovecot-2.3.21.1-1.azl3.src.rpm-UNBUILT imaptest-20210705-8.azl3.src.rpm-UNBUILT ,1
perl-DateTime-Locale-1.44-1.azl3.src.rpm,Failed,perl-DateTime-Locale-1.44-1.azl3.src.rpm-UNBUILT ,1
python-tox-4.24.1-2.azl3.src.rpm,Failed,python-toml-0.10.2-20.azl3.src.rpm-UNBUILT python-tox-4.24.1-2.azl3.src.rpm-UNBUILT python-flaky-3.8.1-4.azl3.src.rpm-UNBUILT ,1
perl-DateTime-TimeZone-2.63-1.azl3.src.rpm,Failed,perl-DateTime-TimeZone-2.63-1.azl3.src.rpm-UNBUILT ,1
perl-Crypt-CBC-3.04-16.azl3.src.rpm,Failed,perl-Crypt-CBC-3.04-16.azl3.src.rpm-UNBUILT ,1
perl-Net-DNS-Resolver-Mock-1.20230216-5.azl3.src.rpm,Failed,perl-Net-DNS-Resolver-Mock-1.20230216-5.azl3.src.rpm-UNBUILT ,1
perl-Perl-Critic-More-1.003-18.azl3.src.rpm,Failed,perl-Perl-Critic-More-1.003-18.azl3.src.rpm-UNBUILT ,1
perl-Net-DNS-Resolver-Programmable-0.009-10.azl3.src.rpm,Failed,perl-Net-DNS-Resolver-Programmable-0.009-10.azl3.src.rpm-UNBUILT ,1
pacemaker-2.1.9-1.azl3.src.rpm,Failed,pacemaker-2.1.9-1.azl3.src.rpm-UNBUILT ,1
perl-DateTime-Format-Builder-0.8300-14.azl3.src.rpm,Failed,perl-DateTime-Format-Builder-0.8300-14.azl3.src.rpm-UNBUILT ,1
flite-2.2-1.azl3.src.rpm,Failed,flite-2.2-1.azl3.src.rpm-UNBUILT pulseaudio-17.0-2.azl3.src.rpm-UNBUILT ,1
jimtcl-0.82-6.azl3.src.rpm,Failed,jimtcl-0.82-6.azl3.src.rpm-UNBUILT ,1
python-ddt-1.6.0-9.azl3.src.rpm,Failed,python-ddt-1.6.0-9.azl3.src.rpm-UNBUILT ,1
perl-MIME-Types-2.26-2.azl3.src.rpm,Failed,perl-MIME-Types-2.26-2.azl3.src.rpm-UNBUILT ,1
fwupd-1.9.27-1.azl3.src.rpm,Failed,fwupd-1.9.27-1.azl3.src.rpm-UNBUILT libxmlb-0.3.21-2.azl3.src.rpm-UNBUILT ,1
device-mapper-persistent-data-1.0.12-3.azl3.src.rpm,Failed,device-mapper-persistent-data-1.0.12-3.azl3.src.rpm-UNBUILT ,1
perl-JSON-MaybeXS-1.004008-2.azl3.src.rpm,Failed,perl-JSON-MaybeXS-1.004008-2.azl3.src.rpm-UNBUILT ,1
stunnel-5.73-1.azl3.src.rpm,Failed,stunnel-5.73-1.azl3.src.rpm-UNBUILT ,1
perl-namespace-clean-0.27-15.azl3.src.rpm,Failed,perl-namespace-clean-0.27-15.azl3.src.rpm-UNBUILT ,1
perl-Mail-SPF-3.20240923-1.azl3.src.rpm,Failed,perl-Mail-SPF-3.20240923-1.azl3.src.rpm-UNBUILT ,1
perl-Package-DeprecationManager-0.18-1.azl3.src.rpm,Failed,perl-Package-DeprecationManager-0.18-1.azl3.src.rpm-UNBUILT ,1
perl-DateTime-Format-IBeat-0.161-37.azl3.src.rpm,Failed,perl-DateTime-Format-IBeat-0.161-37.azl3.src.rpm-UNBUILT ,1
perl-IO-All-0.87-11.azl3.src.rpm,Failed,perl-IO-All-0.87-11.azl3.src.rpm-UNBUILT ,1
perl-Perl-MinimumVersion-1.40-13.azl3.src.rpm,Failed,perl-Perl-MinimumVersion-1.40-13.azl3.src.rpm-UNBUILT ,1
python-fixtures-4.0.1-1.azl3.src.rpm,Failed,python-toml-0.10.2-20.azl3.src.rpm-UNBUILT python-tox-4.24.1-2.azl3.src.rpm-UNBUILT python-fixtures-4.0.1-1.azl3.src.rpm-UNBUILT ,1
python-ldap-3.4.4-1.azl3.src.rpm,Failed,python-ldap-3.4.4-1.azl3.src.rpm-UNBUILT ,1
python-zmq-25.1.2-1.azl3.src.rpm,Failed,python-zmq-25.1.2-1.azl3.src.rpm-UNBUILT ,1
crypto-policies-20241029-1.git8baf557.azl3.src.rpm,Failed,crypto-policies-20241029-1.git8baf557.azl3.src.rpm-UNBUILT ,1
python-pyrsistent-0.20.0-8.azl3.src.rpm,Failed,python-pyrsistent-0.20.0-8.azl3.src.rpm-UNBUILT ,1
python-mccabe-0.7.0-10.azl3.src.rpm,Failed,python-mccabe-0.7.0-10.azl3.src.rpm-UNBUILT ,1
suitesparse-7.7.0-2.azl3.src.rpm,Failed,suitesparse-7.7.0-2.azl3.src.rpm-UNBUILT ,1
python-jwcrypto-1.4.2-11.azl3.src.rpm,Failed,python-jwcrypto-1.4.2-11.azl3.src.rpm-UNBUILT ,1
perl-DateTime-1.65-6.azl3.src.rpm,Failed,perl-DateTime-1.65-6.azl3.src.rpm-UNBUILT ,1
perl-Module-Package-Au-2-18.azl3.src.rpm,Failed,perl-Module-Package-Au-2-18.azl3.src.rpm-UNBUILT ,1
perl-File-Find-Object-Rule-0.0313-9.azl3.src.rpm,Failed,perl-File-Find-Object-Rule-0.0313-9.azl3.src.rpm-UNBUILT ,1
perl-Specio-0.48-7.azl3.src.rpm,Failed,perl-Specio-0.48-7.azl3.src.rpm-UNBUILT ,1
python-faker-28.4.1-1.azl3.src.rpm,Failed,python-faker-28.4.1-1.azl3.src.rpm-UNBUILT ,1
booth-1.2-2.azl3.src.rpm,Failed,pacemaker-2.1.9-1.azl3.src.rpm-UNBUILT booth-1.2-2.azl3.src.rpm-UNBUILT ,1
python-blinker-1.7.0-4.azl3.src.rpm,Failed,python-blinker-1.7.0-4.azl3.src.rpm-UNBUILT python-tox-4.24.1-2.azl3.src.rpm-UNBUILT ,1
python-aiohttp-3.10.5-3.azl3.src.rpm,Failed,python-aiohttp-3.10.5-3.azl3.src.rpm-UNBUILT ,1
perl-PkgConfig-LibPkgConf-0.11-2.azl3.src.rpm,Failed,perl-PkgConfig-LibPkgConf-0.11-2.azl3.src.rpm-UNBUILT ,1
python-httplib2-0.21.0-8.azl3.src.rpm,Failed,python-pytest-timeout-2.3.1-4.azl3.src.rpm-FAIL python-httplib2-0.21.0-8.azl3.src.rpm-UNBUILT ,1
publicsuffix-20201026-4.azl3.src.rpm,Failed,publicsuffix-20201026-4.azl3.src.rpm-UNBUILT ,1
libpeas-2.0.5-1.azl3.src.rpm,Failed,libpeas-2.0.5-1.azl3.src.rpm-UNBUILT ,1
perl-MIME-Lite-3.033-11.azl3.src.rpm,Failed,perl-MIME-Lite-3.033-11.azl3.src.rpm-UNBUILT ,1
pylint-3.3.2-1.azl3.src.rpm,Failed,pylint-3.3.2-1.azl3.src.rpm-UNBUILT ,1
perl-DateTime-Format-Strptime-1.79-11.azl3.src.rpm,Failed,perl-DateTime-Format-Strptime-1.79-11.azl3.src.rpm-UNBUILT ,1
perl-boolean-0.46-17.azl3.src.rpm,Failed,perl-boolean-0.46-17.azl3.src.rpm-UNBUILT ,1
ibus-table-1.17.9-1.azl3.src.rpm,Failed,ibus-table-1.17.9-1.azl3.src.rpm-UNBUILT ,1
rust-cbindgen-0.27.0-1.azl3.src.rpm,Failed,rust-cbindgen-0.27.0-1.azl3.src.rpm-UNBUILT ,1
perl-YAML-PP-0.38.0-2.azl3.src.rpm,Failed,perl-YAML-PP-0.38.0-2.azl3.src.rpm-UNBUILT ,1
perl-DBD-MySQL-5.010-1.azl3.src.rpm,Failed,perl-DBD-MySQL-5.010-1.azl3.src.rpm-UNBUILT ,1
perl-Class-Load-0.25-11.azl3.src.rpm,Failed,perl-Class-Load-0.25-11.azl3.src.rpm-UNBUILT ,1
perl-File-MimeInfo-0.35-2.azl3.src.rpm,Failed,perl-File-MimeInfo-0.35-2.azl3.src.rpm-UNBUILT ,1
perl-LDAP-0.68-14.azl3.src.rpm,Failed,perl-LDAP-0.68-14.azl3.src.rpm-UNBUILT ,1
libchewing-0.9.1-1.azl3.src.rpm,Failed,libchewing-0.9.1-1.azl3.src.rpm-UNBUILT ,1
python-hwdata-2.4.1-1.azl3.src.rpm,Failed,pylint-3.3.2-1.azl3.src.rpm-UNBUILT python-hwdata-2.4.1-1.azl3.src.rpm-UNBUILT ,1
python-itsdangerous-2.1.2-9.azl3.src.rpm,Failed,python-itsdangerous-2.1.2-9.azl3.src.rpm-UNBUILT ,1
perl-namespace-autoclean-0.29-3.azl3.src.rpm,Failed,perl-namespace-autoclean-0.29-3.azl3.src.rpm-UNBUILT ,1
perl-FFI-CheckLib-0.31-7.azl3.src.rpm,Failed,perl-FFI-CheckLib-0.31-7.azl3.src.rpm-UNBUILT ,1
perl-DateTime-Format-DateParse-0.05-23.azl3.src.rpm,Failed,perl-DateTime-Format-DateParse-0.05-23.azl3.src.rpm-UNBUILT ,1
ocaml-camlp5-8.03.00-4.azl3.src.rpm,Failed,ocaml-camlp5-8.03.00-4.azl3.src.rpm-UNBUILT ,1
python-paramiko-3.5.0-1.azl3.src.rpm,Failed,python-paramiko-3.5.0-1.azl3.src.rpm-UNBUILT ,1
pulseaudio-17.0-2.azl3.src.rpm,Failed,pulseaudio-17.0-2.azl3.src.rpm-UNBUILT ,1
perl-Mail-DKIM-1.20240619-2.azl3.src.rpm,Failed,perl-Mail-DKIM-1.20240619-2.azl3.src.rpm-UNBUILT ,1
scotch-7.0.4-5.azl3.src.rpm,Failed,scotch-7.0.4-5.azl3.src.rpm-UNBUILT ,1
libldb-2.9.1-4.azl3.src.rpm,Failed,libtevent-0.16.1-5.azl3.src.rpm-FAIL libtevent-0.16.1-5.azl3.src.rpm-FAIL libldb-2.9.1-4.azl3.src.rpm-UNBUILT ,1
openexr-3.2.4-3.azl3.src.rpm,Failed,openexr-3.2.4-3.azl3.src.rpm-UNBUILT ,1
perl-Net-DNS-1.47-1.azl3.src.rpm,Failed,perl-Net-DNS-1.47-1.azl3.src.rpm-UNBUILT ,1
python-flaky-3.8.1-4.azl3.src.rpm,Failed,python-toml-0.10.2-20.azl3.src.rpm-UNBUILT python-flaky-3.8.1-4.azl3.src.rpm-UNBUILT ,1
python-argcomplete-3.5.2-1.azl3.src.rpm,Failed,python-argcomplete-3.5.2-1.azl3.src.rpm-UNBUILT ,1
perl-Module-Install-ReadmeFromPod-0.30-13.azl3.src.rpm,Failed,perl-Module-Install-ReadmeFromPod-0.30-13.azl3.src.rpm-UNBUILT ,1
